mean_score,total_steps,std_score,max_score,min_score
14.0,1,0.0,14.0,14.0
21.970666666666666,2,0.0,21.970666666666666,21.970666666666666
21.941333333333336,3,0.0,21.941333333333336,21.941333333333336
0.0,4,0.0,0.0,0.0
18.898666666666667,5,0.0,18.898666666666667,18.898666666666667
5.96,6,0.0,5.96,5.96
15.872,7,0.0,15.872,15.872
10.897333333333332,8,0.0,10.897333333333332,10.897333333333332
10.882666666666665,9,0.0,10.882666666666665,10.882666666666665
8.892,10,0.0,8.892,8.892
13.813333333333333,11,0.0,13.813333333333333,13.813333333333333
2.956,12,0.0,2.956,2.956
10.824,13,0.0,10.824,10.824
5.896,14,0.0,5.896,5.896
7.850666666666666,15,0.0,7.850666666666666,7.850666666666666
18.62,16,0.0,18.62,18.62
19.573333333333334,17,0.0,19.573333333333334,19.573333333333334
13.682666666666668,18,0.0,13.682666666666668,13.682666666666668
16.592000000000002,19,0.0,16.592000000000002,16.592000000000002
11.696,20,0.0,11.696,11.696
10.706666666666667,21,0.0,10.706666666666667,10.706666666666667
26.244,22,0.0,26.244,26.244
21.354666666666667,23,0.0,21.354666666666667,21.354666666666667
5.816000000000001,24,0.0,5.816000000000001,5.816000000000001
15.488,25,0.0,15.488,15.488
10.633333333333333,26,0.0,10.633333333333333,10.633333333333333
8.687999999999999,27,0.0,8.687999999999999,8.687999999999999
13.496,28,0.0,13.496,13.496
13.477333333333332,29,0.0,13.477333333333332,13.477333333333332
2.8840000000000003,30,0.0,2.8840000000000003,2.8840000000000003
8.64,31,0.0,8.64,8.64
5.752,32,0.0,5.752,5.752
2.872,33,0.0,2.872,2.872
8.604,34,0.0,8.604,8.604
2.864,35,0.0,2.864,2.864
41.92666666666666,36,0.0,41.92666666666666,41.92666666666666
16.183999999999997,37,0.0,16.183999999999997,16.183999999999997
10.457333333333333,38,0.0,10.457333333333333,10.457333333333333
18.986666666666665,39,0.0,18.986666666666665,18.986666666666665
18.96,40,0.0,18.96,18.96
10.413333333333334,41,0.0,10.413333333333334,10.413333333333334
29.30533333333333,42,0.0,29.30533333333333,29.30533333333333
5.664,43,0.0,5.664,5.664
32.99333333333333,44,0.0,32.99333333333333,32.99333333333333
5.648,45,0.0,5.648,5.648
2.82,46,0.0,2.82,2.82
33.791999999999994,47,0.0,33.791999999999994,33.791999999999994
2.8120000000000003,48,0.0,2.8120000000000003,2.8120000000000003
11.232,49,0.0,11.232,11.232
20.562666666666665,50,0.0,20.562666666666665,20.562666666666665
5.6,51,0.0,5.6,5.6
2.796,52,0.0,2.796,2.796
5.584,53,0.0,5.584,5.584
27.880000000000003,54,0.0,27.880000000000003,27.880000000000003
14.848000000000003,55,0.0,14.848000000000003,14.848000000000003
18.53333333333333,56,0.0,18.53333333333333,18.53333333333333
20.357333333333333,57,0.0,20.357333333333333,20.357333333333333
25.872000000000003,58,0.0,25.872000000000003,25.872000000000003
10.149333333333333,59,0.0,10.149333333333333,10.149333333333333
8.292000000000002,60,0.0,8.292000000000002,8.292000000000002
12.88,61,0.0,12.88,12.88
12.861333333333333,62,0.0,12.861333333333333,12.861333333333333
18.346666666666664,63,0.0,18.346666666666664,18.346666666666664
8.244,64,0.0,8.244,8.244
5.4879999999999995,65,0.0,5.4879999999999995,5.4879999999999995
22.833333333333332,66,0.0,22.833333333333332,22.833333333333332
5.472,67,0.0,5.472,5.472
2.7319999999999998,68,0.0,2.7319999999999998,2.7319999999999998
38.18666666666667,69,0.0,38.18666666666667,38.18666666666667
5.448,70,0.0,5.448,5.448
14.506666666666666,71,0.0,14.506666666666666,14.506666666666666
12.674666666666667,72,0.0,12.674666666666667,12.674666666666667
19.888,73,0.0,19.888,19.888
12.637333333333334,74,0.0,12.637333333333334,12.637333333333334
