mean_score,total_steps,std_score,max_score,min_score
16.0,1,0.0,16.0,16.0
13.981333333333334,2,0.0,13.981333333333334,13.981333333333334
21.941333333333336,3,0.0,21.941333333333336,21.941333333333336
8.964,4,0.0,8.964,8.964
8.952,5,0.0,8.952,8.952
16.886666666666667,6,0.0,16.886666666666667,16.886666666666667
5.952,7,0.0,5.952,5.952
2.972,8,0.0,2.972,2.972
5.936,9,0.0,5.936,5.936
5.928,10,0.0,5.928,5.928
29.6,11,0.0,29.6,29.6
8.868,12,0.0,8.868,8.868
19.68,13,0.0,19.68,19.68
13.757333333333333,14,0.0,13.757333333333333,13.757333333333333
18.645333333333333,15,0.0,18.645333333333333,18.645333333333333
44.49999999999999,16,0.0,44.49999999999999,44.49999999999999
16.637333333333334,17,0.0,16.637333333333334,16.637333333333334
13.682666666666668,18,0.0,13.682666666666668,13.682666666666668
13.664000000000001,19,0.0,13.664000000000001,13.664000000000001
13.645333333333332,20,0.0,13.645333333333332,13.645333333333332
16.546666666666667,21,0.0,16.546666666666667,16.546666666666667
16.523999999999997,22,0.0,16.523999999999997,16.523999999999997
16.50133333333333,23,0.0,16.50133333333333,16.50133333333333
5.816000000000001,24,0.0,5.816000000000001,5.816000000000001
21.296,25,0.0,21.296,21.296
5.8,26,0.0,5.8,5.8
7.722666666666667,27,0.0,7.722666666666667,7.722666666666667
16.387999999999998,28,0.0,16.387999999999998,16.387999999999998
13.477333333333332,29,0.0,13.477333333333332,13.477333333333332
31.724000000000004,30,0.0,31.724000000000004,31.724000000000004
8.64,31,0.0,8.64,8.64
18.214666666666666,32,0.0,18.214666666666666,18.214666666666666
21.061333333333337,33,0.0,21.061333333333337,21.061333333333337
2.868,34,0.0,2.868,2.868
16.229333333333333,35,0.0,16.229333333333333,16.229333333333333
10.486666666666668,36,0.0,10.486666666666668,10.486666666666668
23.800000000000004,37,0.0,23.800000000000004,23.800000000000004
22.816,38,0.0,22.816,22.816
5.696,39,0.0,5.696,5.696
5.688,40,0.0,5.688,5.688
17.986666666666668,41,0.0,17.986666666666668,17.986666666666668
10.398666666666667,42,0.0,10.398666666666667,10.398666666666667
13.216000000000001,43,0.0,13.216000000000001,13.216000000000001
10.369333333333332,44,0.0,10.369333333333332,10.369333333333332
18.826666666666668,45,0.0,18.826666666666668,18.826666666666668
15.98,46,0.0,15.98,15.98
5.632,47,0.0,5.632,5.632
10.310666666666666,48,0.0,10.310666666666666,10.310666666666666
2.808,49,0.0,2.808,2.808
20.56266666666666,50,0.0,20.56266666666666,20.56266666666666
8.399999999999999,51,0.0,8.399999999999999,8.399999999999999
37.28,52,0.0,37.28,37.28
15.821333333333333,53,0.0,15.821333333333333,15.821333333333333
15.798666666666668,54,0.0,15.798666666666668,15.798666666666668
20.416000000000004,55,0.0,20.416000000000004,20.416000000000004
17.606666666666662,56,0.0,17.606666666666662,17.606666666666662
2.776,57,0.0,2.776,2.776
17.556000000000004,58,0.0,17.556000000000004,17.556000000000004
18.453333333333333,59,0.0,18.453333333333333,18.453333333333333
10.134666666666668,60,0.0,10.134666666666668,10.134666666666668
20.240000000000006,61,0.0,20.240000000000006,20.240000000000006
17.454666666666665,62,0.0,17.454666666666665,17.454666666666665
25.68533333333333,63,0.0,25.68533333333333,25.68533333333333
18.32,64,0.0,18.32,18.32
12.805333333333333,65,0.0,12.805333333333333,12.805333333333333
