mean_score,total_steps,std_score,max_score,min_score
6.0,1,0.0,6.0,6.0
8.988,2,0.0,8.988,8.988
18.949333333333332,3,0.0,18.949333333333332,18.949333333333332
13.943999999999999,4,0.0,13.943999999999999,13.943999999999999
7.957333333333334,5,0.0,7.957333333333334,7.957333333333334
24.833333333333332,6,0.0,24.833333333333332,24.833333333333332
2.976,7,0.0,2.976,2.976
8.916,8,0.0,8.916,8.916
2.968,9,0.0,2.968,2.968
2.964,10,0.0,2.964,2.964
10.853333333333333,11,0.0,10.853333333333333,10.853333333333333
8.868,12,0.0,8.868,8.868
15.744,13,0.0,15.744,15.744
5.896,14,0.0,5.896,5.896
19.626666666666665,15,0.0,19.626666666666665,19.626666666666665
11.76,16,0.0,11.76,11.76
7.8293333333333335,17,0.0,7.8293333333333335,7.8293333333333335
13.682666666666668,18,0.0,13.682666666666668,13.682666666666668
27.328,19,0.0,27.328,27.328
13.645333333333333,20,0.0,13.645333333333333,13.645333333333333
16.546666666666667,21,0.0,16.546666666666667,16.546666666666667
19.44,22,0.0,19.44,19.44
2.912,23,0.0,2.912,2.912
16.47866666666667,24,0.0,16.47866666666667,16.47866666666667
16.456,25,0.0,16.456,16.456
15.466666666666665,26,0.0,15.466666666666665,15.466666666666665
31.856000000000005,27,0.0,31.856000000000005,31.856000000000005
8.676,28,0.0,8.676,8.676
8.664,29,0.0,8.664,8.664
19.226666666666667,30,0.0,19.226666666666667,19.226666666666667
13.439999999999998,31,0.0,13.439999999999998,13.439999999999998
2.876,32,0.0,2.876,2.876
13.402666666666667,33,0.0,13.402666666666667,13.402666666666667
13.384,34,0.0,13.384,13.384
15.274666666666667,35,0.0,15.274666666666667,15.274666666666667
2.8600000000000003,36,0.0,2.8600000000000003,2.8600000000000003
10.472,37,0.0,10.472,10.472
7.605333333333332,38,0.0,7.605333333333332,7.605333333333332
20.88533333333333,39,0.0,20.88533333333333,20.88533333333333
2.844,40,0.0,2.844,2.844
16.093333333333334,41,0.0,16.093333333333334,16.093333333333334
8.508000000000001,42,0.0,8.508000000000001,8.508000000000001
2.832,43,0.0,2.832,2.832
23.566666666666663,44,0.0,23.566666666666663,23.566666666666663
2.824,45,0.0,2.824,2.824
2.82,46,0.0,2.82,2.82
13.141333333333332,47,0.0,13.141333333333332,13.141333333333332
5.6240000000000006,48,0.0,5.6240000000000006,5.6240000000000006
14.975999999999999,49,0.0,14.975999999999999,14.975999999999999
14.954666666666665,50,0.0,14.954666666666665,14.954666666666665
13.066666666666666,51,0.0,13.066666666666666,13.066666666666666
41.436,52,0.0,41.436,41.436
27.919999999999998,53,0.0,27.919999999999998,27.919999999999998
20.445333333333334,54,0.0,20.445333333333334,20.445333333333334
25.984,55,0.0,25.984,25.984
20.386666666666663,56,0.0,20.386666666666663,20.386666666666663
18.506666666666668,57,0.0,18.506666666666668,18.506666666666668
2.7720000000000002,58,0.0,2.7720000000000002,2.7720000000000002
8.303999999999998,59,0.0,8.303999999999998,8.303999999999998
7.370666666666667,60,0.0,7.370666666666667,7.370666666666667
10.120000000000001,61,0.0,10.120000000000001,10.120000000000001
17.454666666666665,62,0.0,17.454666666666665,17.454666666666665
8.256,63,0.0,8.256,8.256
15.572000000000003,64,0.0,15.572000000000003,15.572000000000003
8.232,65,0.0,8.232,8.232
5.48,66,0.0,5.48,5.48
7.296000000000001,67,0.0,7.296000000000001,7.296000000000001
14.570666666666664,68,0.0,14.570666666666664,14.570666666666664
12.730666666666666,69,0.0,12.730666666666666,12.730666666666666
30.872,70,0.0,30.872,30.872
19.946666666666665,71,0.0,19.946666666666665,19.946666666666665
9.958666666666666,72,0.0,9.958666666666666,9.958666666666666
12.656,73,0.0,12.656,12.656
15.345333333333334,74,0.0,15.345333333333334,15.345333333333334
9.914666666666665,75,0.0,9.914666666666665,9.914666666666665
8.100000000000001,76,0.0,8.100000000000001,8.100000000000001
12.581333333333335,77,0.0,12.581333333333335,12.581333333333335
12.562666666666667,78,0.0,12.562666666666667,12.562666666666667
8.064,79,0.0,8.064,8.064
25.050666666666668,80,0.0,25.050666666666668,25.050666666666668
9.826666666666666,81,0.0,9.826666666666666,9.826666666666666
9.812000000000001,82,0.0,9.812000000000001,9.812000000000001
15.141333333333336,83,0.0,15.141333333333336,15.141333333333336
9.782666666666668,84,0.0,9.782666666666668,9.782666666666668
10.656,85,0.0,10.656,10.656
2.66,86,0.0,2.66,2.66
10.623999999999999,87,0.0,10.623999999999999,10.623999999999999
15.028000000000002,88,0.0,15.028000000000002,15.028000000000002
16.770666666666667,89,0.0,16.770666666666667,16.770666666666667
2.644,90,0.0,2.644,2.644
16.72,91,0.0,16.72,16.72
7.908,92,0.0,7.908,7.908
7.018666666666666,93,0.0,7.018666666666666,7.018666666666666
2.628,94,0.0,2.628,2.628
17.493333333333332,95,0.0,17.493333333333332,17.493333333333332
12.226666666666667,96,0.0,12.226666666666667,12.226666666666667
12.208,97,0.0,12.208,12.208
17.413333333333334,98,0.0,17.413333333333334,17.413333333333334
12.170666666666666,99,0.0,12.170666666666666,12.170666666666666
2.604,100,0.0,2.604,2.604
16.46666666666667,101,0.0,16.46666666666667,16.46666666666667
14.710666666666667,102,0.0,14.710666666666667,14.710666666666667
24.192,103,0.0,24.192,24.192
13.802666666666667,104,0.0,13.802666666666667,13.802666666666667
14.642666666666665,105,0.0,14.642666666666665,14.642666666666665
9.46,106,0.0,9.46,9.46
21.46666666666667,107,0.0,21.46666666666667,21.46666666666667
16.28933333333333,108,0.0,16.28933333333333,16.28933333333333
21.400000000000002,109,0.0,21.400000000000002,21.400000000000002
18.802666666666667,110,0.0,18.802666666666667,18.802666666666667
17.066666666666663,111,0.0,17.066666666666663,17.066666666666663
11.928,112,0.0,11.928,11.928
2.552,113,0.0,2.552,2.552
18.685333333333332,114,0.0,18.685333333333332,18.685333333333332
14.416,115,0.0,14.416,14.416
2.54,116,0.0,2.54,2.54
27.896,117,0.0,27.896,27.896
18.567999999999998,118,0.0,18.567999999999998,18.567999999999998
5.056,119,0.0,5.056,5.056
11.778666666666666,120,0.0,11.778666666666666,11.778666666666666
21.0,121,0.0,21.0,21.0
5.032,122,0.0,5.032,5.032
25.12,123,0.0,25.12,25.12
47.58800000000001,124,0.0,47.58800000000001,47.58800000000001
14.189333333333334,125,0.0,14.189333333333334,14.189333333333334
20.833333333333336,126,0.0,20.833333333333336,20.833333333333336
34.111999999999995,127,0.0,34.111999999999995,34.111999999999995
7.476,128,0.0,7.476,7.476
16.586666666666666,129,0.0,16.586666666666666,16.586666666666666
20.700000000000003,130,0.0,20.700000000000003,20.700000000000003
65.62666666666667,131,0.0,65.62666666666667,65.62666666666667
14.030666666666665,132,0.0,14.030666666666665,14.030666666666665
19.776000000000003,133,0.0,19.776000000000003,19.776000000000003
29.616,134,0.0,29.616,29.616
29.567999999999994,135,0.0,29.567999999999994,29.567999999999994
29.520000000000007,136,0.0,29.520000000000007,29.520000000000007
20.466666666666665,137,0.0,20.466666666666665,20.466666666666665
4.904,138,0.0,4.904,4.904
22.032000000000004,139,0.0,22.032000000000004,22.032000000000004
20.366666666666664,140,0.0,20.366666666666664,20.366666666666664
15.453333333333331,141,0.0,15.453333333333331,15.453333333333331
11.368,142,0.0,11.368,11.368
20.266666666666662,143,0.0,20.266666666666662,20.266666666666662
32.373333333333335,144,0.0,32.373333333333335,32.373333333333335
6.464,145,0.0,6.464,6.464
11.293333333333333,146,0.0,11.293333333333333,11.293333333333333
0.0,147,0.0,0.0,0.0
18.491999999999997,148,0.0,18.491999999999997,18.491999999999997
17.65866666666667,149,0.0,17.65866666666667,17.65866666666667
11.218666666666667,150,0.0,11.218666666666667,11.218666666666667
21.6,151,0.0,21.6,21.6
13.577333333333335,152,0.0,13.577333333333335,13.577333333333335
7.176,153,0.0,7.176,7.176
22.287999999999997,154,0.0,22.287999999999997,22.287999999999997
11.125333333333334,155,0.0,11.125333333333334,11.125333333333334
21.419999999999998,156,0.0,21.419999999999998,21.419999999999998
23.760000000000005,157,0.0,23.760000000000005,23.760000000000005
35.58,158,0.0,35.58,35.58
11.050666666666666,159,0.0,11.050666666666666,11.050666666666666
26.004000000000005,160,0.0,26.004000000000005,26.004000000000005
19.666666666666664,161,0.0,19.666666666666664,19.666666666666664
17.27733333333333,162,0.0,17.27733333333333,17.27733333333333
23.52,163,0.0,23.52,23.52
19.566666666666663,164,0.0,19.566666666666663,19.566666666666663
19.533333333333335,165,0.0,19.533333333333335,19.533333333333335
23.4,166,0.0,23.4,23.4
15.573333333333334,167,0.0,15.573333333333334,15.573333333333334
17.101333333333333,168,0.0,17.101333333333333,17.101333333333333
17.072,169,0.0,17.072,17.072
60.28266666666666,170,0.0,60.28266666666666,60.28266666666666
15.466666666666667,171,0.0,15.466666666666667,15.466666666666667
19.299999999999997,172,0.0,19.299999999999997,19.299999999999997
25.432,173,0.0,25.432,25.432
19.233333333333334,174,0.0,19.233333333333334,19.233333333333334
27.648000000000003,175,0.0,27.648000000000003,27.648000000000003
24.53333333333333,176,0.0,24.53333333333333,24.53333333333333
10.714666666666666,177,0.0,10.714666666666666,10.714666666666666
2.292,178,0.0,2.292,2.292
35.25333333333332,179,0.0,35.25333333333332,35.25333333333332
14.465333333333332,180,0.0,14.465333333333332,14.465333333333332
10.64,181,0.0,10.64,10.64
23.518666666666665,182,0.0,23.518666666666665,23.518666666666665
21.20533333333333,183,0.0,21.20533333333333,21.20533333333333
9.072,184,0.0,9.072,9.072
23.394666666666666,185,0.0,23.394666666666666,23.394666666666666
14.31333333333333,186,0.0,14.31333333333333,14.31333333333333
27.072000000000003,187,0.0,27.072000000000003,27.072000000000003
23.270666666666664,188,0.0,23.270666666666664,23.270666666666664
18.733333333333338,189,0.0,18.733333333333338,18.733333333333338
4.4879999999999995,190,0.0,4.4879999999999995,4.4879999999999995
24.639999999999997,191,0.0,24.639999999999997,24.639999999999997
25.341333333333335,192,0.0,25.341333333333335,25.341333333333335
23.063999999999997,193,0.0,23.063999999999997,23.063999999999997
10.397333333333332,194,0.0,10.397333333333332,10.397333333333332
18.533333333333335,195,0.0,18.533333333333335,18.533333333333335
36.26,196,0.0,36.26,36.26
12.557333333333336,197,0.0,12.557333333333336,12.557333333333336
14.746666666666666,198,0.0,14.746666666666666,14.746666666666666
42.815999999999995,199,0.0,42.815999999999995,42.815999999999995
30.121333333333332,200,0.0,30.121333333333332,30.121333333333332
10.266666666666666,201,0.0,10.266666666666666,10.266666666666666
12.443999999999999,202,0.0,12.443999999999999,12.443999999999999
19.727999999999998,203,0.0,19.727999999999998,19.727999999999998
13.857333333333335,204,0.0,13.857333333333335,13.857333333333335
30.576000000000008,205,0.0,30.576000000000008,30.576000000000008
43.98,206,0.0,43.98,43.98
38.13333333333333,207,0.0,38.13333333333333,38.13333333333333
7.9639999999999995,208,0.0,7.9639999999999995,7.9639999999999995
34.45333333333333,209,0.0,34.45333333333333,34.45333333333333
26.689333333333337,210,0.0,26.689333333333337,26.689333333333337
10.08,211,0.0,10.08,10.08
30.183999999999997,212,0.0,30.183999999999997,30.183999999999997
29.410666666666668,213,0.0,29.410666666666668,29.410666666666668
15.751999999999999,214,0.0,15.751999999999999,15.751999999999999
25.728,215,0.0,25.728,25.728
23.540000000000003,216,0.0,23.540000000000003,23.540000000000003
19.223999999999997,217,0.0,19.223999999999997,19.223999999999997
19.898666666666667,218,0.0,19.898666666666667,19.898666666666667
25.536,219,0.0,25.536,25.536
19.823999999999995,220,0.0,19.823999999999995,19.823999999999995
27.560000000000006,221,0.0,27.560000000000006,27.560000000000006
19.749333333333333,222,0.0,19.749333333333333,19.749333333333333
15.488,223,0.0,15.488,15.488
7.729333333333333,224,0.0,7.729333333333333,7.729333333333333
6.312,225,0.0,6.312,6.312
19.6,226,0.0,19.6,19.6
13.274666666666665,227,0.0,13.274666666666665,13.274666666666665
27.195999999999998,228,0.0,27.195999999999998,27.195999999999998
15.312000000000001,229,0.0,15.312000000000001,15.312000000000001
19.450666666666667,230,0.0,19.450666666666667,19.450666666666667
24.96,231,0.0,24.96,24.96
26.988000000000003,232,0.0,26.988000000000003,26.988000000000003
26.935999999999996,233,0.0,26.935999999999996,26.935999999999996
22.748,234,0.0,22.748,22.748
21.328,235,0.0,21.328,21.328
22.66,236,0.0,22.66,22.66
30.15466666666667,237,0.0,30.15466666666667,30.15466666666667
25.991999999999997,238,0.0,25.991999999999997,25.991999999999997
17.066666666666666,239,0.0,17.066666666666666,17.066666666666666
25.890666666666668,240,0.0,25.890666666666668,25.890666666666668
9.52,241,0.0,9.52,9.52
44.432,242,0.0,44.432,44.432
46.416,243,0.0,46.416,46.416
14.871999999999996,244,0.0,14.871999999999996,14.871999999999996
16.86666666666667,245,0.0,16.86666666666667,16.86666666666667
20.87333333333333,246,0.0,20.87333333333333,20.87333333333333
50.239999999999995,247,0.0,50.239999999999995,50.239999999999995
14.754666666666669,248,0.0,14.754666666666669,14.754666666666669
36.733333333333334,249,0.0,36.733333333333334,36.733333333333334
7.347999999999999,250,0.0,7.347999999999999,7.347999999999999
6.0,251,0.0,6.0,6.0
43.952,252,0.0,43.952,43.952
53.2,253,0.0,53.2,53.2
49.15733333333333,254,0.0,49.15733333333333,49.15733333333333
5.952,255,0.0,5.952,5.952
27.720000000000002,256,0.0,27.720000000000002,27.720000000000002
23.712000000000003,257,0.0,23.712000000000003,23.712000000000003
43.664,258,0.0,43.664,43.664
52.80000000000001,259,0.0,52.80000000000001,52.80000000000001
21.604,260,0.0,21.604,21.604
40.25333333333333,261,0.0,40.25333333333333,40.25333333333333
12.388,262,0.0,12.388,12.388
28.629333333333342,263,0.0,28.629333333333342,28.629333333333342
26.622666666666667,264,0.0,26.622666666666667,26.622666666666667
72.4,265,0.0,72.4,72.4
45.21999999999999,266,0.0,45.21999999999999,45.21999999999999
23.232,267,0.0,23.232,23.232
18.032,268,0.0,18.032,18.032
30.925333333333334,269,0.0,30.925333333333334,30.925333333333334
30.142666666666667,270,0.0,30.142666666666667,30.142666666666667
17.28,271,0.0,17.28,17.28
19.160000000000004,272,0.0,19.160000000000004,19.160000000000004
10.834666666666667,273,0.0,10.834666666666667,10.834666666666667
13.991999999999999,274,0.0,13.991999999999999,13.991999999999999
12.693333333333333,275,0.0,12.693333333333333,12.693333333333333
33.56666666666666,276,0.0,33.56666666666666,33.56666666666666
28.440000000000005,277,0.0,28.440000000000005,28.440000000000005
14.505333333333333,278,0.0,14.505333333333333,14.505333333333333
10.069333333333333,279,0.0,10.069333333333333,10.069333333333333
37.052,280,0.0,37.052,37.052
48.2,281,0.0,48.2,48.2
11.881333333333332,282,0.0,11.881333333333332,11.881333333333332
27.456000000000003,283,0.0,27.456000000000003,27.456000000000003
41.17066666666667,284,0.0,41.17066666666667,41.17066666666667
27.96,285,0.0,27.96,27.96
40.459999999999994,286,0.0,40.459999999999994,40.459999999999994
25.98400000000001,287,0.0,25.98400000000001,25.98400000000001
10.494666666666667,288,0.0,10.494666666666667,10.494666666666667
22.175999999999995,289,0.0,22.175999999999995,22.175999999999995
52.57733333333334,290,0.0,52.57733333333334,52.57733333333334
27.599999999999998,291,0.0,27.599999999999998,27.599999999999998
45.70399999999999,292,0.0,45.70399999999999,45.70399999999999
18.93066666666667,293,0.0,18.93066666666667,18.93066666666667
38.88933333333333,294,0.0,38.88933333333333,38.88933333333333
34.04799999999999,295,0.0,34.04799999999999,34.04799999999999
48.51333333333333,296,0.0,48.51333333333333,48.51333333333333
69.05600000000001,297,0.0,69.05600000000001,69.05600000000001
26.576,298,0.0,26.576,26.576
19.887999999999998,299,0.0,19.887999999999998,19.887999999999998
13.229333333333331,300,0.0,13.229333333333331,13.229333333333331
51.79999999999998,301,0.0,51.79999999999998,51.79999999999998
31.13066666666666,302,0.0,31.13066666666666,31.13066666666666
21.503999999999998,303,0.0,21.503999999999998,21.503999999999998
