mean_score,total_steps,std_score,max_score,min_score
28.0,1,0.0,28.0,28.0
21.970666666666666,2,0.0,21.970666666666666,21.970666666666666
2.992,3,0.0,2.992,2.992
2.988,4,0.0,2.988,2.988
16.909333333333333,5,0.0,16.909333333333333,16.909333333333333
36.88666666666666,6,0.0,36.88666666666666,36.88666666666666
18.848,7,0.0,18.848,18.848
16.84133333333333,8,0.0,16.84133333333333,16.84133333333333
32.647999999999996,9,0.0,32.647999999999996,32.647999999999996
8.892,10,0.0,8.892,8.892
10.853333333333333,11,0.0,10.853333333333333,10.853333333333333
18.721333333333334,12,0.0,18.721333333333334,18.721333333333334
16.728,13,0.0,16.728,16.728
5.896,14,0.0,5.896,5.896
5.888,15,0.0,5.888,5.888
2.94,16,0.0,2.94,2.94
10.765333333333334,17,0.0,10.765333333333334,10.765333333333334
2.9320000000000004,18,0.0,2.9320000000000004,2.9320000000000004
33.664,19,0.0,33.664,33.664
33.138666666666666,20,0.0,33.138666666666666,33.138666666666666
0.0,21,0.0,0.0,0.0
5.832,22,0.0,5.832,5.832
2.912,23,0.0,2.912,2.912
2.9080000000000004,24,0.0,2.9080000000000004,2.9080000000000004
16.456,25,0.0,16.456,16.456
7.7333333333333325,26,0.0,7.7333333333333325,7.7333333333333325
2.896,27,0.0,2.896,2.896
16.387999999999998,28,0.0,16.387999999999998,16.387999999999998
28.879999999999995,29,0.0,28.879999999999995,28.879999999999995
16.342666666666666,30,0.0,16.342666666666666,16.342666666666666
10.559999999999999,31,0.0,10.559999999999999,10.559999999999999
2.876,32,0.0,2.876,2.876
7.658666666666667,33,0.0,7.658666666666667,7.658666666666667
13.383999999999999,34,0.0,13.383999999999999,13.383999999999999
11.456,35,0.0,11.456,11.456
13.346666666666668,36,0.0,13.346666666666668,13.346666666666668
2.856,37,0.0,2.856,2.856
5.704,38,0.0,5.704,5.704
18.037333333333333,39,0.0,18.037333333333333,18.037333333333333
13.272,40,0.0,13.272,13.272
16.093333333333334,41,0.0,16.093333333333334,16.093333333333334
13.234666666666667,42,0.0,13.234666666666667,13.234666666666667
10.384,43,0.0,10.384,10.384
13.197333333333333,44,0.0,13.197333333333333,13.197333333333333
2.824,45,0.0,2.824,2.824
10.34,46,0.0,10.34,10.34
10.325333333333333,47,0.0,10.325333333333333,10.325333333333333
10.310666666666666,48,0.0,10.310666666666666,10.310666666666666
15.911999999999999,49,0.0,15.911999999999999,15.911999999999999
10.281333333333333,50,0.0,10.281333333333333,10.281333333333333
50.79999999999998,51,0.0,50.79999999999998,50.79999999999998
2.796,52,0.0,2.796,2.796
