mean_score,total_steps,std_score,max_score,min_score
3.0,1,0.0,3.0,3.0
13.981333333333334,2,0.0,13.981333333333334,13.981333333333334
18.949333333333335,3,0.0,18.949333333333335,18.949333333333335
10.956,4,0.0,10.956,10.956
26.855999999999995,5,0.0,26.855999999999995,26.855999999999995
13.906666666666666,6,0.0,13.906666666666666,13.906666666666666
8.928,7,0.0,8.928,8.928
18.822666666666663,8,0.0,18.822666666666663,18.822666666666663
7.914666666666666,9,0.0,7.914666666666666,7.914666666666666
7.904,10,0.0,7.904,7.904
8.879999999999999,11,0.0,8.879999999999999,8.879999999999999
10.838666666666667,12,0.0,10.838666666666667,10.838666666666667
8.856,13,0.0,8.856,8.856
16.705333333333332,14,0.0,16.705333333333332,16.705333333333332
10.794666666666666,15,0.0,10.794666666666666,10.794666666666666
5.88,16,0.0,5.88,5.88
15.658666666666669,17,0.0,15.658666666666669,15.658666666666669
8.796000000000001,18,0.0,8.796000000000001,8.796000000000001
10.736,19,0.0,10.736,10.736
13.645333333333333,20,0.0,13.645333333333333,13.645333333333333
10.706666666666667,21,0.0,10.706666666666667,10.706666666666667
2.916,22,0.0,2.916,2.916
2.912,23,0.0,2.912,2.912
18.417333333333335,24,0.0,18.417333333333335,18.417333333333335
7.744,25,0.0,7.744,7.744
5.8,26,0.0,5.8,5.8
5.792,27,0.0,5.792,5.792
13.496,28,0.0,13.496,13.496
2.888,29,0.0,2.888,2.888
19.226666666666667,30,0.0,19.226666666666667,19.226666666666667
13.439999999999998,31,0.0,13.439999999999998,13.439999999999998
18.214666666666666,32,0.0,18.214666666666666,18.214666666666666
13.402666666666667,33,0.0,13.402666666666667,13.402666666666667
21.032,34,0.0,21.032,21.032
13.365333333333332,35,0.0,13.365333333333332,13.365333333333332
10.486666666666668,36,0.0,10.486666666666668,10.486666666666668
8.568,37,0.0,8.568,8.568
2.852,38,0.0,2.852,2.852
13.290666666666667,39,0.0,13.290666666666667,13.290666666666667
18.012,40,0.0,18.012,18.012
5.68,41,0.0,5.68,5.68
5.672000000000001,42,0.0,5.672000000000001,5.672000000000001
5.664,43,0.0,5.664,5.664
46.394666666666666,44,0.0,46.394666666666666,46.394666666666666
2.824,45,0.0,2.824,2.824
20.68,46,0.0,20.68,20.68
2.816,47,0.0,2.816,2.816
2.8120000000000003,48,0.0,2.8120000000000003,2.8120000000000003
36.504,49,0.0,36.504,36.504
23.366666666666664,50,0.0,23.366666666666664,23.366666666666664
17.733333333333334,51,0.0,17.733333333333334,17.733333333333334
5.592,52,0.0,5.592,5.592
13.029333333333332,53,0.0,13.029333333333332,13.029333333333332
8.364,54,0.0,8.364,8.364
12.992000000000003,55,0.0,12.992000000000003,12.992000000000003
8.34,56,0.0,8.34,8.34
31.461333333333336,57,0.0,31.461333333333336,31.461333333333336
27.720000000000002,58,0.0,27.720000000000002,27.720000000000002
18.453333333333333,59,0.0,18.453333333333333,18.453333333333333
2.7640000000000002,60,0.0,2.7640000000000002,2.7640000000000002
12.88,61,0.0,12.88,12.88
7.349333333333332,62,0.0,7.349333333333332,7.349333333333332
20.18133333333333,63,0.0,20.18133333333333,20.18133333333333
31.144000000000005,64,0.0,31.144000000000005,31.144000000000005
20.122666666666667,65,0.0,20.122666666666667,20.122666666666667
17.35333333333333,66,0.0,17.35333333333333,17.35333333333333
5.472,67,0.0,5.472,5.472
17.302666666666664,68,0.0,17.302666666666664,17.302666666666664
20.005333333333333,69,0.0,20.005333333333333,20.005333333333333
18.16,70,0.0,18.16,18.16
35.413333333333334,71,0.0,35.413333333333334,35.413333333333334
19.917333333333335,72,0.0,19.917333333333335,19.917333333333335
15.368,73,0.0,15.368,15.368
19.858666666666664,74,0.0,19.858666666666664,19.858666666666664
12.618666666666666,75,0.0,12.618666666666666,12.618666666666666
14.4,76,0.0,14.4,14.4
7.189333333333334,77,0.0,7.189333333333334,7.189333333333334
5.384,78,0.0,5.384,5.384
19.712,79,0.0,19.712,19.712
27.73466666666667,80,0.0,27.73466666666667,27.73466666666667
16.973333333333333,81,0.0,16.973333333333333,16.973333333333333
14.272000000000002,82,0.0,14.272000000000002,14.272000000000002
46.71999999999999,83,0.0,46.71999999999999,46.71999999999999
17.786666666666665,84,0.0,17.786666666666665,17.786666666666665
12.432,85,0.0,12.432,12.432
15.073333333333334,86,0.0,15.073333333333334,15.073333333333334
12.394666666666666,87,0.0,12.394666666666666,12.394666666666666
20.332000000000004,88,0.0,20.332000000000004,20.332000000000004
14.122666666666667,89,0.0,14.122666666666667,14.122666666666667
26.439999999999998,90,0.0,26.439999999999998,26.439999999999998
27.28,91,0.0,27.28,27.28
21.966666666666665,92,0.0,21.966666666666665,21.966666666666665
7.895999999999999,93,0.0,7.895999999999999,7.895999999999999
42.775999999999996,94,0.0,42.775999999999996,42.775999999999996
21.866666666666664,95,0.0,21.866666666666664,21.866666666666664
12.226666666666667,96,0.0,12.226666666666667,12.226666666666667
17.44,97,0.0,17.44,17.44
21.766666666666666,98,0.0,21.766666666666666,21.766666666666666
23.472,99,0.0,23.472,23.472
12.152000000000001,100,0.0,12.152000000000001,12.152000000000001
16.46666666666667,101,0.0,16.46666666666667,16.46666666666667
2.596,102,0.0,2.596,2.596
21.6,103,0.0,21.6,21.6
29.330666666666673,104,0.0,29.330666666666673,29.330666666666673
14.642666666666665,105,0.0,14.642666666666665,14.642666666666665
12.040000000000001,106,0.0,12.040000000000001,12.040000000000001
